,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
17213,58,1,33725,8,14,3,6,1,0,0,0,0,20,0,0
17214,27,1,188941,4,10,0,4,0,0,0,3908,0,40,0,0
17218,41,1,149102,2,9,2,12,1,0,0,0,0,40,28,0
17224,46,4,219967,0,13,0,0,0,0,0,0,0,40,0,1
17231,58,2,271795,6,4,0,8,0,0,0,0,0,40,0,0
17232,43,1,70055,4,10,0,9,0,0,0,0,0,40,0,0
17241,37,5,175360,2,9,0,8,0,0,0,0,0,40,0,1
17244,54,2,152540,4,10,3,8,2,0,0,0,0,42,0,0
17249,32,1,44677,0,13,2,9,1,0,0,0,0,40,0,0
17258,23,1,237044,2,9,2,1,3,1,0,0,0,12,0,0
17259,57,5,123053,13,15,0,6,0,2,0,15024,0,50,8,1
17260,64,3,269512,0,13,3,4,1,0,0,0,0,40,0,0
17262,28,1,67218,6,4,0,3,4,0,0,0,0,40,0,0
17266,34,1,104509,5,11,2,6,1,0,1,1639,0,20,0,0
17269,73,0,233882,2,9,0,10,0,2,0,0,2457,40,26,0
17272,33,1,181091,4,10,0,6,0,0,0,0,0,40,0,0
17277,36,0,223789,8,14,0,6,0,0,0,0,0,45,0,1
17279,32,1,335427,0,13,0,7,5,0,1,0,0,20,0,1
17281,32,1,372692,2,9,0,8,0,0,0,0,0,40,0,0
17300,41,3,88913,9,12,3,6,2,2,1,0,0,36,0,0
17315,57,2,198145,8,14,0,11,0,0,0,0,0,14,0,1
17316,53,1,174020,8,14,3,6,2,0,1,0,1876,38,0,0
17317,19,1,451951,2,9,2,3,1,0,1,0,0,40,0,0
17324,49,3,206577,4,10,3,9,3,0,0,0,0,40,0,0
17327,50,1,98975,0,13,0,0,0,0,0,15024,0,40,0,1
17328,28,1,181659,3,7,2,12,3,0,0,0,0,50,0,0
17332,37,1,176014,2,9,0,3,0,0,0,0,0,50,0,0
17334,37,1,239397,7,6,0,2,0,0,0,0,0,40,3,0
17340,32,1,154120,2,9,0,12,0,0,0,7298,0,40,0,1
17351,49,4,195437,9,12,0,9,0,0,0,0,0,60,0,1
17356,43,3,23157,2,9,2,12,1,0,0,0,0,60,0,0
17360,30,1,232356,0,13,0,0,0,0,0,0,0,40,0,1
17364,43,1,274731,0,13,0,6,0,0,0,0,0,40,0,1
17366,38,1,48779,4,10,0,12,0,0,0,0,0,40,0,1
17370,42,2,267252,8,14,4,0,2,1,0,0,0,45,0,1
17377,51,0,205100,8,14,0,6,5,0,1,0,0,30,0,1
17378,36,1,177907,0,13,2,1,1,0,0,2176,0,20,2,0
17382,27,1,292472,4,10,2,8,1,2,0,0,1876,45,19,0
17384,45,1,320192,10,2,0,1,5,0,1,0,0,40,0,0
17386,21,1,83580,4,10,2,6,3,3,1,0,0,4,0,0
17387,29,1,133696,0,13,2,6,1,0,0,8614,0,45,0,1
17392,59,1,155976,2,9,5,9,1,0,1,0,0,40,0,0
17395,35,1,82622,2,9,3,0,1,0,0,0,0,50,0,0
17403,45,1,97176,3,7,3,9,2,0,1,0,0,16,0,0
17404,38,0,122493,7,6,0,3,0,0,0,0,1887,40,0,1
17411,37,1,256636,2,9,0,12,0,0,0,0,0,40,0,0
17413,28,1,22422,2,9,2,12,2,0,0,0,0,55,0,0
17414,49,1,178215,4,10,5,7,2,0,1,0,0,28,0,0
17421,41,1,92775,0,13,0,0,0,0,0,0,0,60,0,1
17424,44,1,244974,2,9,0,3,0,0,0,0,0,60,0,0
17425,20,2,526734,2,9,2,9,1,0,1,0,0,30,0,0
17432,32,1,137076,4,10,0,3,0,0,0,0,0,40,0,0
17436,39,5,543042,2,9,0,8,0,0,0,5178,0,50,0,1
17440,35,0,264627,3,7,3,0,2,0,1,0,0,84,0,0
17449,23,1,161708,4,10,2,1,2,0,1,0,0,20,0,0
17451,61,1,85194,4,10,0,4,0,0,0,0,0,25,0,0
17474,17,1,168203,6,4,2,10,4,4,0,0,0,40,3,0
17476,62,1,186696,2,9,0,8,0,0,0,0,0,40,0,0
17485,38,1,229700,8,14,0,6,0,1,0,0,0,40,0,1
17506,30,1,184687,2,9,2,6,3,0,1,0,0,30,0,0
17508,43,1,131899,0,13,0,0,0,0,0,0,0,40,0,1
17510,36,1,186808,0,13,0,8,3,0,0,0,0,40,0,1
17511,50,1,44116,2,9,3,8,2,0,1,0,0,40,0,0
17514,24,1,417668,0,13,2,6,3,0,0,0,0,20,0,0
17518,47,1,114459,2,9,0,3,0,0,0,0,0,40,0,1
17523,51,1,122288,4,10,5,2,2,0,1,0,0,36,0,0
17528,53,1,283320,0,13,3,4,1,0,1,0,0,40,0,0
17529,40,3,26598,0,13,3,6,1,0,0,0,0,40,0,0
17531,21,1,121694,6,4,2,7,3,0,0,0,0,40,0,0
17535,64,1,631947,7,6,0,9,0,0,0,0,0,40,0,0
17545,32,1,168906,9,12,2,9,1,0,1,0,0,40,0,0
17551,39,1,154641,0,13,0,0,0,0,0,0,0,45,0,1
17552,23,1,209034,2,9,0,2,5,0,1,3942,0,40,0,0
17553,30,1,203488,4,10,2,8,1,0,0,0,0,44,0,0
17554,34,1,141118,8,14,3,6,3,0,1,0,0,60,0,1
17558,32,1,36302,4,10,0,9,0,0,0,0,0,50,0,0
17561,18,1,282609,14,3,2,5,4,0,0,0,0,30,37,0
17563,71,1,182395,0,13,2,8,1,0,0,11678,0,45,0,1
17564,44,1,205051,7,6,3,9,2,0,1,0,0,40,0,0
17579,37,5,162164,2,9,0,8,0,0,0,0,0,40,0,0
17580,40,1,239708,3,7,0,12,0,0,0,0,0,55,0,0
17592,55,1,24694,4,10,3,6,1,0,1,0,0,40,0,0
17594,52,1,294691,2,9,0,7,0,0,0,0,0,40,0,0
17596,55,1,226875,2,9,0,3,0,0,0,4064,0,40,0,0
17600,43,1,336643,2,9,2,0,1,0,1,0,0,50,0,0
17606,26,1,257910,4,10,2,1,1,0,0,0,0,60,0,0
17608,37,0,126738,2,9,0,10,0,0,0,0,0,72,0,0
17615,35,1,166193,2,9,3,2,3,0,0,0,0,40,0,0
17620,36,1,129150,4,10,0,6,0,0,0,0,0,20,0,1
17630,33,1,136331,2,9,0,5,0,0,0,0,0,40,0,0
17639,51,3,94174,4,10,3,9,2,0,1,0,0,35,0,0
17643,20,1,238685,3,7,3,7,1,0,1,0,0,40,0,0
17644,61,1,139391,4,10,0,7,0,0,0,99999,0,30,0,1
17646,41,1,237452,0,13,0,6,5,0,1,0,0,15,4,1
17648,27,1,216479,0,13,0,7,5,0,1,0,0,24,0,1
17650,28,1,51461,0,13,0,9,0,0,0,0,1887,40,0,1
17654,57,1,159319,8,14,0,0,0,0,0,0,0,50,0,1
17658,43,3,438427,4,10,3,9,1,1,1,0,0,40,0,0
17673,19,1,97261,2,9,2,10,1,0,0,0,0,40,0,0
17674,36,3,437890,2,9,2,0,2,1,0,0,0,90,0,0
17675,68,0,133736,4,10,0,3,0,0,0,20051,0,40,0,1
17678,46,2,175754,8,14,3,6,1,0,1,0,1876,60,0,0
17679,31,1,121768,9,12,3,9,2,0,1,0,0,35,28,0
17684,38,1,22245,4,10,3,0,1,0,0,0,0,50,0,0
17692,48,5,30575,5,11,0,8,0,0,0,0,0,70,0,1
17695,17,1,207791,7,6,2,5,3,0,0,0,0,20,0,0
17698,49,1,202053,2,9,3,3,1,0,1,0,0,32,0,0
17702,62,5,354075,0,13,0,0,0,0,0,0,0,50,0,1
17711,21,1,78170,2,9,2,8,1,0,0,0,0,42,0,0
17712,39,1,201410,2,9,0,5,0,0,0,0,0,40,0,0
17715,37,1,549174,2,9,0,8,0,0,0,0,0,50,0,1
17717,30,1,33811,0,13,0,7,5,4,1,0,0,40,11,1
17738,36,1,460437,1,5,3,3,1,0,1,0,0,40,0,0
17743,41,1,806552,4,10,0,3,0,0,0,0,0,50,0,1
17750,24,1,376474,2,9,0,7,0,0,0,0,0,40,0,0
17755,31,1,183043,8,14,0,0,0,0,0,0,1977,48,0,1
17758,49,1,196707,2,9,0,2,0,0,0,7298,0,43,0,1
17764,52,1,89534,2,9,0,8,0,0,0,0,0,40,0,1
17766,67,1,166187,2,9,5,0,2,0,0,0,0,38,0,1
17768,37,1,178948,0,13,2,6,1,0,1,0,0,45,0,0
17769,42,5,188738,2,9,0,0,0,0,0,0,1977,60,20,1
17771,54,1,93605,2,9,0,3,0,0,0,0,1848,40,0,1
17776,21,1,48301,4,10,2,5,3,0,0,0,0,40,0,0
17780,26,1,78258,5,11,3,6,2,0,1,0,0,36,0,0
17784,35,1,328466,1,5,0,1,0,0,0,0,0,40,3,0
17786,37,1,219546,5,11,0,8,0,0,0,4386,0,44,0,1
17788,27,1,204648,5,11,2,2,2,1,1,0,0,40,0,0
17794,26,1,106406,4,10,0,8,0,0,0,0,0,40,0,0
17795,67,1,172756,10,2,5,2,1,0,1,2062,0,34,6,0
17799,40,1,195394,9,12,0,6,0,0,0,7688,0,40,0,1
17801,38,1,66686,5,11,0,2,0,0,0,0,0,40,0,1
17819,38,1,335104,0,13,3,6,1,0,1,0,0,35,0,0
17822,35,2,387777,9,12,0,11,0,0,0,0,0,52,0,0
17823,44,0,149943,13,15,0,6,0,2,0,0,0,60,11,1
17827,25,1,114838,13,15,2,6,1,0,1,0,0,8,20,0
17833,36,1,217926,9,12,0,2,0,1,0,0,0,50,0,0
17835,29,1,163003,0,13,2,9,3,2,1,2202,0,40,11,0
17836,25,1,194352,0,13,3,6,1,0,1,0,0,44,0,0
17837,62,1,54878,2,9,5,7,1,0,1,0,0,25,0,0
17843,57,2,132717,0,13,0,0,0,0,0,0,0,45,0,0
17853,27,1,136448,0,13,2,9,1,1,1,0,0,40,0,0
17855,40,2,197012,0,13,3,4,1,0,1,8614,0,40,16,1
17856,57,1,237691,2,9,0,1,0,0,0,0,0,40,3,0
17859,28,1,33798,11,8,2,12,1,0,0,0,0,50,0,0
17861,31,1,223212,6,4,2,5,3,0,0,0,0,50,0,0
17862,33,1,125762,2,9,0,3,0,0,0,0,0,44,0,1
17869,41,1,235167,14,3,1,14,1,0,1,0,0,32,3,0
17871,47,1,28035,0,13,0,0,0,0,0,0,0,50,0,1
17873,30,1,123397,2,9,2,5,2,0,1,0,0,40,0,0
17879,31,3,350651,11,8,0,4,5,0,1,0,0,40,0,1
17880,18,3,76142,3,7,2,1,3,0,0,0,0,8,0,0
17885,58,0,331474,2,9,0,9,5,0,1,0,0,20,0,1
17890,34,1,324254,2,9,0,2,0,0,0,0,0,40,0,0
17891,22,1,223019,2,9,2,9,1,0,1,0,0,40,0,0
17896,55,1,139843,2,9,3,0,1,0,1,0,0,60,0,0
17899,39,2,163278,4,10,2,9,1,0,1,2202,0,44,0,0
17903,58,3,300623,2,9,3,9,2,0,1,0,0,40,0,0
17904,27,2,177072,4,10,2,6,4,0,0,0,0,16,0,0
17909,50,1,275181,14,3,3,1,1,0,0,0,0,37,4,0
17911,32,1,222654,7,6,3,2,1,0,0,0,0,40,0,0
17931,49,1,187563,4,10,3,1,1,0,0,0,0,40,0,0
17937,52,1,194580,14,3,3,10,2,0,0,0,0,40,0,0
17942,26,1,154604,2,9,3,3,2,0,1,0,0,40,0,0
17967,50,1,233369,4,10,3,6,2,0,1,0,0,40,0,0
17974,46,1,102569,8,14,0,0,0,0,0,15024,0,65,0,1
17976,26,1,37202,0,13,2,6,1,0,1,0,0,45,0,0
17981,59,0,32552,2,9,0,12,0,0,0,0,0,48,0,0
17986,55,1,181220,2,9,0,0,0,0,0,0,0,50,0,0
17992,44,1,121130,2,9,3,1,2,0,1,0,0,40,0,0
18005,47,1,166181,4,10,0,9,5,1,1,0,0,48,0,1
18008,71,1,128529,2,9,5,7,1,0,1,0,0,20,0,0
18023,63,2,57674,8,14,0,6,0,0,0,0,0,48,0,0
18025,27,1,42734,4,10,2,1,1,0,0,0,0,25,0,0
18029,44,0,115896,5,11,5,6,2,0,1,0,0,40,0,0
18031,44,1,172475,2,9,3,9,1,2,1,0,0,40,26,0
18035,27,1,155057,2,9,2,12,1,0,0,0,0,70,0,0
18038,31,1,195136,9,12,3,1,1,0,1,0,0,32,0,0
18040,53,2,293941,0,13,0,6,0,0,0,0,0,40,0,0
18041,58,1,182123,2,9,0,2,0,0,0,0,0,44,0,0
18043,33,1,140206,13,15,0,6,0,0,0,0,0,40,0,1
18047,52,0,240013,8,14,0,3,0,0,0,0,0,70,0,0
18055,28,1,375313,2,9,2,4,1,2,0,0,0,50,0,0
18063,17,5,181608,7,6,2,3,3,0,0,0,0,12,0,0
18064,31,1,127610,0,13,0,0,5,0,1,0,0,50,0,1
18065,32,1,154571,4,10,2,1,4,2,0,0,0,40,2,0
18075,65,1,255386,2,9,2,8,4,2,0,0,0,40,19,0
18078,26,1,245628,4,10,2,9,4,0,0,0,0,40,3,0
18081,31,1,192900,4,10,2,1,1,0,0,0,0,40,0,0
18082,28,0,190391,0,13,2,3,1,0,0,0,0,50,0,0
18087,50,2,163998,0,13,0,11,0,0,0,0,0,44,0,1
18089,20,1,219122,4,10,2,1,1,0,0,0,0,40,0,0
18092,37,2,223020,5,11,2,1,2,1,1,0,0,32,0,0
18098,45,4,71823,4,10,0,9,0,1,0,0,0,20,0,0
18113,44,1,344920,0,13,2,9,1,0,1,0,1617,20,0,0
18119,64,0,30664,5,11,0,10,0,0,0,0,0,30,0,0
18121,45,2,192793,4,10,0,11,0,0,0,0,0,40,0,1
18132,31,0,108468,13,15,0,6,0,0,0,0,0,60,0,1
18134,26,1,168403,2,9,0,5,0,0,0,0,0,40,0,0
18141,79,0,84979,5,11,0,3,0,0,0,0,0,20,0,1
18142,36,1,659504,0,13,0,0,0,1,0,0,0,45,0,1
18146,46,0,131091,0,13,0,3,0,0,0,0,1902,40,0,1
18151,41,3,108945,2,9,2,12,1,0,1,14344,0,40,0,1
18155,63,1,213095,0,13,0,0,0,0,0,0,0,50,0,1
18159,42,1,139012,15,16,0,6,0,2,0,0,0,40,11,1
18168,49,1,323773,3,7,0,14,4,0,1,0,0,40,0,0
18172,53,4,177212,4,10,2,6,2,0,1,0,0,40,0,0
18175,56,1,102106,2,9,0,5,0,0,0,0,0,40,0,0
18176,24,1,235894,2,9,0,8,0,0,0,0,0,40,0,0
18182,49,1,116338,2,9,4,6,2,0,1,0,653,60,0,0
18201,72,1,114761,6,4,5,7,2,0,1,0,0,20,0,0
18207,44,1,271792,0,13,1,0,2,0,1,0,0,40,0,0
18208,26,1,64289,2,9,2,10,3,0,0,0,0,40,0,0
18218,34,1,166545,4,10,0,7,5,0,1,7688,0,6,0,1
18220,43,3,308498,2,9,1,0,2,0,1,0,0,40,0,0
18228,64,1,126233,2,9,0,0,0,0,0,0,0,20,0,0
18231,44,1,145160,2,9,2,8,4,0,0,0,0,58,0,0
18234,53,0,33304,13,15,0,6,0,0,0,0,0,38,0,1
18236,32,1,143162,7,6,0,7,5,0,1,0,0,40,0,0
18244,22,1,31102,4,10,2,7,3,2,1,0,0,4,31,0
18251,61,2,144723,8,14,0,0,0,0,0,7298,0,60,0,1
18259,19,1,46400,4,10,2,7,1,0,1,0,0,24,0,0
18264,50,1,191299,2,9,0,8,0,0,0,0,0,50,0,0
18265,40,1,198316,7,6,0,0,0,0,0,0,0,40,0,1
18266,57,1,162301,2,9,3,9,1,0,1,0,0,45,0,0
18274,46,1,164749,4,10,0,0,0,0,0,0,0,40,0,1
18276,50,1,173630,2,9,3,3,1,0,0,0,0,60,0,0
18284,46,1,393715,4,10,0,0,0,0,0,15024,0,50,0,1
18287,40,1,53727,8,14,2,3,1,0,0,0,0,50,0,1
18291,34,1,399386,5,11,0,8,0,0,0,0,0,53,0,0
18292,55,1,157932,2,9,3,5,1,0,0,0,0,40,0,0
18298,33,2,27959,2,9,2,1,2,3,0,0,0,40,0,0
18299,26,1,179569,4,10,2,9,1,0,1,0,0,40,0,0
18305,21,1,315303,4,10,2,1,3,1,0,0,0,20,0,0
18308,43,1,159549,2,9,0,8,0,0,0,0,0,40,0,0
18312,37,1,50837,6,4,3,0,1,0,0,0,0,50,0,0
18320,38,1,39606,0,13,0,0,5,0,1,0,0,40,0,0
18335,33,0,33308,4,10,2,10,1,0,0,0,0,70,0,0
18336,68,3,493363,0,13,0,0,0,0,0,0,0,20,0,0
18343,20,1,122346,2,9,2,2,3,0,0,0,0,40,0,0
18347,29,3,183285,4,10,2,11,1,0,0,0,0,36,0,0
18349,24,1,450695,4,10,2,3,3,0,0,0,0,35,0,0
18359,29,1,206351,0,13,2,6,1,0,0,0,0,40,0,0
18361,24,1,140001,2,9,2,3,3,0,0,0,0,35,7,0
18364,30,0,146161,2,9,0,0,0,0,0,0,1887,50,0,1
18373,31,1,265706,2,9,0,8,0,0,0,7298,0,40,0,1
18377,33,2,368675,4,10,0,11,0,0,0,0,0,40,0,0
18380,34,1,90705,4,10,0,4,0,0,0,0,1485,40,0,0
18390,32,1,198068,2,9,0,8,0,0,0,0,0,40,0,0
18393,54,1,235693,3,7,3,9,1,0,0,0,0,40,0,1
18396,49,0,208872,2,9,0,10,0,0,0,0,1672,98,0,0
18398,28,5,146042,2,9,0,8,0,0,0,0,0,50,0,0
18404,19,1,214678,2,9,2,1,3,0,0,0,0,30,0,0
18408,47,5,181130,13,15,0,6,0,0,0,99999,0,50,0,1
18410,43,0,38876,2,9,0,10,0,0,0,0,0,50,0,0
18413,90,1,313749,0,13,2,6,3,0,1,0,0,10,0,0
18415,24,1,243368,12,1,2,10,1,0,0,0,0,36,3,0
18419,30,1,114691,0,13,2,9,4,0,0,0,0,40,0,0
18420,46,1,99385,0,13,4,0,2,0,1,0,0,40,0,0
18438,31,1,217962,4,10,2,11,4,1,0,0,0,40,2,0
18441,23,1,159709,2,9,3,8,1,0,0,0,0,40,0,0
18442,35,1,140474,4,10,0,6,0,3,0,0,0,40,0,0
18443,43,1,144778,0,13,0,6,0,0,0,0,0,55,20,1
18445,36,1,143385,2,9,2,8,1,0,0,0,0,40,0,0
18454,38,0,140583,8,14,0,10,0,0,0,0,0,70,0,0
18457,66,0,182470,13,15,0,6,0,0,0,0,0,25,0,1
18462,42,1,367533,7,6,0,8,3,4,0,0,0,43,0,1
18464,50,1,271160,4,10,3,3,1,0,1,0,0,40,0,0
18466,64,1,257790,2,9,3,7,2,0,1,0,0,38,0,0
18479,40,1,115932,0,13,0,6,0,0,0,0,0,60,27,1
18484,37,1,115289,4,10,0,0,0,0,0,0,0,40,0,0
18494,47,1,329144,4,10,3,6,1,0,0,0,0,48,0,1
18496,57,1,176897,2,9,0,7,0,0,0,0,0,60,0,0
18504,32,3,200469,4,10,2,11,2,1,1,3887,0,40,0,0
18508,43,1,160943,2,9,0,1,0,1,0,0,0,40,0,1
18517,20,1,173851,4,10,2,10,3,0,0,0,0,40,0,0
18523,26,1,201481,0,13,2,0,1,0,1,0,0,40,0,0
18525,25,1,336440,4,10,2,1,1,0,0,0,0,40,0,0
18544,52,1,186272,2,9,3,3,1,0,0,0,0,40,0,0
18546,21,1,111676,4,10,2,1,1,0,1,0,0,40,0,0
18549,31,1,145935,2,9,2,0,3,1,0,0,0,40,0,0
18553,41,1,297186,2,9,0,12,5,0,1,0,0,40,0,0
18555,30,1,144593,2,9,2,1,1,1,0,0,0,40,2,0
18564,30,1,147215,4,10,2,7,3,0,1,0,0,30,0,0
18567,32,1,113364,0,13,2,12,1,0,0,0,0,40,0,0
18578,30,1,210906,2,9,0,0,4,0,1,0,0,40,0,0
18579,38,1,405284,0,13,2,1,3,0,1,0,0,35,0,0
18580,28,1,138269,2,9,2,8,1,0,0,0,0,40,0,0
18581,19,1,25429,11,8,2,1,3,0,1,0,0,20,0,0
18590,31,1,197252,6,4,0,1,0,0,0,0,0,40,3,0
18592,25,1,183575,3,7,2,8,3,0,0,0,0,40,0,0
18595,60,1,31577,5,11,0,4,0,0,0,0,0,40,0,0
18598,46,0,366089,13,15,0,6,0,0,0,15024,0,40,0,1
18599,28,1,389857,2,9,0,7,4,0,0,0,0,16,0,0
18601,24,1,216129,2,9,2,8,3,0,0,0,1408,50,0,0
18606,20,1,278391,4,10,2,9,3,0,0,0,0,25,23,0
18608,44,1,219441,7,6,2,3,2,4,1,0,0,35,18,0
18610,52,4,29623,11,8,2,1,2,1,1,0,0,40,0,0
18619,63,0,52144,4,10,5,0,1,0,0,0,0,35,0,0
18631,46,1,163021,2,9,2,9,3,0,1,0,0,40,0,0
18634,45,1,183092,9,12,2,9,1,1,1,0,0,40,0,0
18636,29,1,77572,9,12,2,9,1,2,1,0,0,40,0,0
18642,42,1,185413,0,13,0,0,0,0,0,0,0,40,0,0
18644,23,4,163870,4,10,2,13,4,0,0,0,0,40,0,0
18651,52,1,389270,4,10,0,9,5,0,1,0,0,35,0,1
18658,25,1,378322,2,9,2,8,1,0,0,0,2001,50,0,0
18660,56,1,116143,0,13,0,9,0,0,0,5178,0,44,0,1
18668,23,1,148709,2,9,0,9,4,0,1,0,0,35,0,0
18674,33,2,33727,8,14,0,6,5,0,1,0,0,40,0,0
18676,25,1,146117,4,10,2,2,1,0,0,0,0,42,0,0
18677,33,1,160216,8,14,2,0,1,0,1,0,0,32,2,0
18679,22,1,50163,1,5,2,12,3,0,0,0,0,40,0,0
18695,45,1,197240,11,8,0,3,0,0,0,7688,0,40,0,1
18697,60,1,148522,4,10,0,8,0,3,0,0,0,40,0,0
18698,19,1,97261,2,9,2,10,1,0,0,0,0,40,0,0
18701,34,2,209213,0,13,2,6,4,1,0,0,0,15,0,0
18727,27,1,164607,0,13,4,4,3,0,0,0,0,50,0,0
18735,69,2,197288,2,9,0,0,0,0,0,0,0,35,0,0
18736,58,0,157786,2,9,0,0,0,0,0,0,0,40,0,0
18748,20,1,219262,4,10,2,3,3,0,0,0,0,40,0,0
18764,52,5,561489,8,14,3,0,1,1,1,0,0,50,0,0
18765,22,4,100345,2,9,2,5,3,0,0,0,0,43,0,0
18767,46,1,110794,4,10,2,9,1,0,1,0,0,40,0,0
18770,31,1,121308,3,7,2,1,1,0,0,0,0,40,0,0
18773,45,3,103406,0,13,0,0,0,0,0,0,1977,60,0,1
18775,21,1,455361,1,5,2,1,2,0,0,0,0,35,3,0
18780,26,1,142506,0,13,2,6,2,1,1,0,0,35,0,0
18781,47,2,148576,13,15,0,6,0,0,0,0,0,35,0,0
18795,26,1,105787,2,9,2,8,3,0,0,0,0,36,0,0
18796,68,1,144056,2,9,0,9,0,0,0,3818,0,40,0,0
18797,46,1,45363,13,15,3,6,1,0,0,0,2824,40,0,1
18798,21,1,205838,2,9,2,1,3,0,0,0,0,37,0,0
18799,23,1,115326,4,10,2,3,3,0,1,0,0,20,0,0
18801,23,2,304386,2,9,2,1,1,0,1,0,0,40,0,0
18805,31,1,182191,0,13,0,7,5,0,1,4064,0,30,21,0
18808,45,1,293691,2,9,3,9,1,2,1,0,1590,40,12,0
18821,24,1,214555,4,10,0,5,0,0,0,0,0,40,0,0
18823,33,1,190511,6,4,3,5,1,0,0,2176,0,35,0,0
18827,35,1,282979,2,9,0,3,0,0,0,5178,0,50,0,1
18832,90,1,115306,8,14,2,0,3,0,1,0,0,40,0,0
18834,34,3,221966,0,13,2,6,1,0,0,0,0,45,0,0
18838,29,1,210498,2,9,0,8,0,0,0,0,0,40,0,0
18839,66,0,174995,9,12,0,8,0,0,0,2290,0,30,35,0
18841,44,1,210534,14,3,0,5,0,0,0,0,0,40,3,0
18849,41,1,34037,2,9,2,5,1,0,0,0,0,40,0,0
18859,36,2,578377,8,14,0,6,5,0,1,0,0,40,0,0
18861,53,2,324021,4,10,3,1,1,0,1,0,0,40,0,0
18863,41,3,129865,2,9,3,8,2,0,0,0,0,40,0,0
18877,18,1,311795,11,8,2,3,3,1,1,0,0,20,0,0
18890,59,5,253062,13,15,0,6,0,0,0,0,0,55,0,1
18892,32,1,231413,2,9,0,2,0,0,0,0,0,40,0,1
18902,68,0,336329,2,9,0,0,0,0,0,0,0,10,0,0
18912,24,1,412156,2,9,0,7,5,0,1,0,0,40,3,0
18922,34,2,236415,4,10,2,9,2,0,1,0,0,18,0,0
18926,47,1,151087,2,9,4,6,4,4,1,0,0,40,30,0
18927,35,1,322171,4,10,0,1,5,0,1,0,0,40,0,1
18930,59,1,227856,0,13,0,3,0,0,0,0,0,37,0,1
18934,58,1,37591,0,13,5,7,1,0,1,0,0,40,0,0
18939,40,0,240698,2,9,0,8,0,0,0,0,0,60,0,0
18945,20,1,201799,4,10,2,3,3,0,1,0,0,13,0,0
18946,29,1,150717,5,11,2,0,1,0,0,0,0,40,0,0
18947,50,1,94391,5,11,0,8,0,0,0,0,0,50,0,1
18949,43,1,156771,7,6,0,9,0,0,0,0,0,40,0,0
18956,21,1,399022,2,9,2,10,3,0,0,0,0,24,0,0
18960,45,0,319122,0,13,2,3,1,0,0,14084,0,45,0,1
18961,34,1,155151,4,10,0,8,0,0,0,0,0,40,0,1
18963,31,1,257863,4,10,3,1,1,0,1,0,0,15,0,0
18971,32,1,133861,0,13,2,0,1,0,0,13550,0,48,0,1
18979,44,1,86298,2,9,3,8,1,0,0,0,0,40,0,0
18982,44,1,237993,13,15,0,2,0,0,0,0,0,45,2,0
18985,45,2,93535,8,14,3,6,2,0,1,0,0,40,0,0
18987,48,1,182541,0,13,0,6,0,0,0,15024,0,45,0,1
19002,47,1,323798,13,15,0,6,0,0,0,15024,0,55,0,1
19004,21,1,267040,7,6,2,6,2,1,1,0,0,40,0,0
19009,31,1,186144,6,4,2,2,1,4,1,0,0,40,3,0
19038,52,1,76860,2,9,0,5,0,2,0,0,0,8,15,0
19043,30,1,366065,4,10,2,8,2,1,0,0,0,40,0,0
19046,39,1,258276,0,13,0,4,0,2,0,3137,0,40,2,0
19048,21,1,30619,4,10,2,0,1,0,1,0,0,38,0,0
19049,28,2,335015,2,9,0,8,0,0,0,0,0,40,0,0
19052,36,1,144169,2,9,0,8,0,0,0,0,0,50,0,0
19058,48,1,63466,2,9,1,7,2,0,1,0,0,32,0,0
19060,58,1,128162,2,9,3,3,1,0,1,0,0,24,0,0
19069,55,4,31728,4,10,0,9,5,0,1,0,0,40,0,1
19075,46,1,193047,2,9,0,0,0,0,0,0,0,40,0,1
19076,62,3,39630,0,13,0,6,0,0,0,0,0,40,0,0
19083,61,2,176731,2,9,0,5,0,0,0,0,0,40,0,0
19086,24,1,152176,4,10,2,5,1,0,0,0,0,39,0,0
19087,31,0,111423,0,13,2,8,1,0,0,0,0,55,0,0
19093,41,2,170924,4,10,2,6,4,0,0,0,0,7,0,0
19096,25,1,190418,4,10,2,1,3,0,0,0,0,30,21,0
19104,18,1,203301,2,9,2,9,3,0,1,0,0,40,0,0
19107,51,1,93193,2,9,3,6,1,0,1,0,0,40,0,0
19113,25,1,206600,11,8,0,2,0,0,0,0,0,40,7,0
19114,73,1,284680,2,9,3,1,1,0,1,0,0,20,0,0
19116,25,1,213412,4,10,0,3,0,0,0,0,0,40,0,1
19121,44,5,56651,4,10,0,0,0,0,0,7688,0,45,0,1
19123,20,1,62865,2,9,2,14,1,0,1,0,0,45,0,0
19125,19,1,86860,4,10,2,0,3,0,0,0,0,15,0,0
19127,46,1,164682,5,11,4,6,1,0,0,0,0,40,0,0
19129,59,1,261816,4,10,3,0,1,0,1,0,0,52,38,0
19130,58,1,280309,9,12,0,0,0,0,0,5178,0,60,0,1
19133,69,1,323016,0,13,0,7,0,0,0,99999,0,40,0,1
19136,28,1,65171,4,10,0,4,0,0,0,0,0,70,0,0
19140,45,1,172822,3,7,3,12,1,0,0,0,2824,76,0,1
19141,59,1,106748,6,4,0,1,5,0,1,0,0,99,0,0
19153,34,1,133278,11,8,4,7,2,1,1,0,0,53,0,0
19157,27,1,145284,2,9,0,10,0,0,0,0,0,40,0,0
19172,83,5,272248,2,9,3,3,1,0,0,0,0,20,0,0
